complaint_id,text,language,category,department,priority,template_group
HGL_0175,Mujhe help chahiye kyunki promised date ke baad bhi package nahi aaya.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_02
HGL_0176,Mujhe help chahiye kyunki promised date ke baad bhi package nahi aaya. Please jaldi resolve karo.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_02
HGL_0177,Mujhe help chahiye kyunki promised date ke baad bhi package nahi aaya. Mujhe jaldi update chahiye.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_02
HGL_0178,Ye urgent hai: promised date ke baad bhi package nahi aaya.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_02
HGL_0179,Ye urgent hai: promised date ke baad bhi package nahi aaya. Please jaldi resolve karo.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_02
HGL_0180,Ye urgent hai: promised date ke baad bhi package nahi aaya. Mujhe jaldi update chahiye.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_02
HGL_0181,Tracking delivered dikha raha hai but package nahi mila.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_03
HGL_0182,Tracking delivered dikha raha hai but package nahi mila. Please jaldi resolve karo.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_03
HGL_0183,Tracking delivered dikha raha hai but package nahi mila. Mujhe jaldi update chahiye.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_03
HGL_0184,"Hello, tracking delivered dikha raha hai but package nahi mila.",Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_03
HGL_0185,"Hello, tracking delivered dikha raha hai but package nahi mila. Please jaldi resolve karo.",Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_03
HGL_0186,"Hello, tracking delivered dikha raha hai but package nahi mila. Mujhe jaldi update chahiye.",Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_03
HGL_0187,"Please help, tracking delivered dikha raha hai but package nahi mila.",Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_03
HGL_0188,"Please help, tracking delivered dikha raha hai but package nahi mila. Please jaldi resolve karo.",Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_03
HGL_0189,"Please help, tracking delivered dikha raha hai but package nahi mila. Mujhe jaldi update chahiye.",Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_03
HGL_0190,Mujhe help chahiye kyunki tracking delivered dikha raha hai but package nahi mila.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_03
HGL_0191,Mujhe help chahiye kyunki tracking delivered dikha raha hai but package nahi mila. Please jaldi resolve karo.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_03
HGL_0192,Mujhe help chahiye kyunki tracking delivered dikha raha hai but package nahi mila. Mujhe jaldi update chahiye.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_03
HGL_0193,Ye urgent hai: tracking delivered dikha raha hai but package nahi mila.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_03
HGL_0194,Ye urgent hai: tracking delivered dikha raha hai but package nahi mila. Please jaldi resolve karo.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_03
HGL_0195,Ye urgent hai: tracking delivered dikha raha hai but package nahi mila. Mujhe jaldi update chahiye.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_03
HGL_0196,Courier person ne mujhse contact nahi kiya.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_04
HGL_0197,Courier person ne mujhse contact nahi kiya. Please jaldi resolve karo.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_04
HGL_0198,Courier person ne mujhse contact nahi kiya. Mujhe jaldi update chahiye.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_04
HGL_0199,"Hello, courier person ne mujhse contact nahi kiya.",Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_04
HGL_0200,"Hello, courier person ne mujhse contact nahi kiya. Please jaldi resolve karo.",Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_04
HGL_0201,"Hello, courier person ne mujhse contact nahi kiya. Mujhe jaldi update chahiye.",Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_04
HGL_0202,"Please help, courier person ne mujhse contact nahi kiya.",Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_04
HGL_0203,"Please help, courier person ne mujhse contact nahi kiya. Please jaldi resolve karo.",Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_04
HGL_0204,"Please help, courier person ne mujhse contact nahi kiya. Mujhe jaldi update chahiye.",Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_04
HGL_0205,Mujhe help chahiye kyunki courier person ne mujhse contact nahi kiya.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_04
HGL_0206,Mujhe help chahiye kyunki courier person ne mujhse contact nahi kiya. Please jaldi resolve karo.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_04
HGL_0207,Mujhe help chahiye kyunki courier person ne mujhse contact nahi kiya. Mujhe jaldi update chahiye.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_04
HGL_0208,Ye urgent hai: courier person ne mujhse contact nahi kiya.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_04
HGL_0209,Ye urgent hai: courier person ne mujhse contact nahi kiya. Please jaldi resolve karo.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_04
HGL_0210,Ye urgent hai: courier person ne mujhse contact nahi kiya. Mujhe jaldi update chahiye.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_04
HGL_0211,Mera package same location par stuck hai.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_05
HGL_0212,Mera package same location par stuck hai. Please jaldi resolve karo.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_05
HGL_0213,Mera package same location par stuck hai. Mujhe jaldi update chahiye.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_05
HGL_0214,"Hello, mera package same location par stuck hai.",Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_05
HGL_0215,"Hello, mera package same location par stuck hai. Please jaldi resolve karo.",Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_05
HGL_0216,"Hello, mera package same location par stuck hai. Mujhe jaldi update chahiye.",Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_05
HGL_0217,"Please help, mera package same location par stuck hai.",Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_05
HGL_0218,"Please help, mera package same location par stuck hai. Please jaldi resolve karo.",Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_05
HGL_0219,"Please help, mera package same location par stuck hai. Mujhe jaldi update chahiye.",Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_05
HGL_0220,Mujhe help chahiye kyunki mera package same location par stuck hai.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_05
HGL_0221,Mujhe help chahiye kyunki mera package same location par stuck hai. Please jaldi resolve karo.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_05
HGL_0222,Mujhe help chahiye kyunki mera package same location par stuck hai. Mujhe jaldi update chahiye.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_05
HGL_0223,Ye urgent hai: mera package same location par stuck hai.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_05
HGL_0224,Ye urgent hai: mera package same location par stuck hai. Please jaldi resolve karo.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_05
HGL_0225,Ye urgent hai: mera package same location par stuck hai. Mujhe jaldi update chahiye.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_05
HGL_0226,Delivery date baar baar change ho rahi hai.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_06
HGL_0227,Delivery date baar baar change ho rahi hai. Please jaldi resolve karo.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_06
HGL_0228,Delivery date baar baar change ho rahi hai. Mujhe jaldi update chahiye.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_06
HGL_0229,"Hello, delivery date baar baar change ho rahi hai.",Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_06
HGL_0230,"Hello, delivery date baar baar change ho rahi hai. Please jaldi resolve karo.",Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_06
HGL_0231,"Hello, delivery date baar baar change ho rahi hai. Mujhe jaldi update chahiye.",Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_06
HGL_0232,"Please help, delivery date baar baar change ho rahi hai.",Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_06
HGL_0233,"Please help, delivery date baar baar change ho rahi hai. Please jaldi resolve karo.",Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_06
HGL_0234,"Please help, delivery date baar baar change ho rahi hai. Mujhe jaldi update chahiye.",Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_06
HGL_0235,Mujhe help chahiye kyunki delivery date baar baar change ho rahi hai.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_06
HGL_0236,Mujhe help chahiye kyunki delivery date baar baar change ho rahi hai. Please jaldi resolve karo.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_06
HGL_0237,Mujhe help chahiye kyunki delivery date baar baar change ho rahi hai. Mujhe jaldi update chahiye.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_06
HGL_0238,Ye urgent hai: delivery date baar baar change ho rahi hai.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_06
HGL_0239,Ye urgent hai: delivery date baar baar change ho rahi hai. Please jaldi resolve karo.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_06
HGL_0240,Ye urgent hai: delivery date baar baar change ho rahi hai. Mujhe jaldi update chahiye.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_06
HGL_0241,Mera order wrong address par deliver hua.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_07
HGL_0242,Mera order wrong address par deliver hua. Please jaldi resolve karo.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_07
HGL_0243,Mera order wrong address par deliver hua. Mujhe jaldi update chahiye.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_07
HGL_0244,"Hello, mera order wrong address par deliver hua.",Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_07
HGL_0245,"Hello, mera order wrong address par deliver hua. Please jaldi resolve karo.",Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_07
HGL_0246,"Hello, mera order wrong address par deliver hua. Mujhe jaldi update chahiye.",Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_07
HGL_0247,"Please help, mera order wrong address par deliver hua.",Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_07
HGL_0248,"Please help, mera order wrong address par deliver hua. Please jaldi resolve karo.",Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_07
HGL_0249,"Please help, mera order wrong address par deliver hua. Mujhe jaldi update chahiye.",Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_07
HGL_0250,Mujhe help chahiye kyunki mera order wrong address par deliver hua.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_07
HGL_0251,Mujhe help chahiye kyunki mera order wrong address par deliver hua. Please jaldi resolve karo.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_07
HGL_0252,Mujhe help chahiye kyunki mera order wrong address par deliver hua. Mujhe jaldi update chahiye.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_07
HGL_0253,Ye urgent hai: mera order wrong address par deliver hua.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_07
HGL_0254,Ye urgent hai: mera order wrong address par deliver hua. Please jaldi resolve karo.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_07
HGL_0255,Ye urgent hai: mera order wrong address par deliver hua. Mujhe jaldi update chahiye.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_07
HGL_0256,Mere order ka sirf ek part deliver hua.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_08
HGL_0257,Mere order ka sirf ek part deliver hua. Please jaldi resolve karo.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_08
HGL_0258,Mere order ka sirf ek part deliver hua. Mujhe jaldi update chahiye.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_08
HGL_0259,"Hello, mere order ka sirf ek part deliver hua.",Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_08
HGL_0260,"Hello, mere order ka sirf ek part deliver hua. Please jaldi resolve karo.",Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_08
HGL_0261,"Hello, mere order ka sirf ek part deliver hua. Mujhe jaldi update chahiye.",Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_08
HGL_0262,"Please help, mere order ka sirf ek part deliver hua.",Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_08
HGL_0263,"Please help, mere order ka sirf ek part deliver hua. Please jaldi resolve karo.",Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_08
HGL_0264,"Please help, mere order ka sirf ek part deliver hua. Mujhe jaldi update chahiye.",Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_08
HGL_0265,Mujhe help chahiye kyunki mere order ka sirf ek part deliver hua.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_08
HGL_0266,Mujhe help chahiye kyunki mere order ka sirf ek part deliver hua. Please jaldi resolve karo.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_08
HGL_0267,Mujhe help chahiye kyunki mere order ka sirf ek part deliver hua. Mujhe jaldi update chahiye.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_08
HGL_0268,Ye urgent hai: mere order ka sirf ek part deliver hua.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_08
HGL_0269,Ye urgent hai: mere order ka sirf ek part deliver hua. Please jaldi resolve karo.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_08
HGL_0270,Ye urgent hai: mere order ka sirf ek part deliver hua. Mujhe jaldi update chahiye.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_08
HGL_0271,Courier person ne package deliver karne se mana kiya.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_09
HGL_0272,Courier person ne package deliver karne se mana kiya. Please jaldi resolve karo.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_09
HGL_0273,Courier person ne package deliver karne se mana kiya. Mujhe jaldi update chahiye.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_09
HGL_0274,"Hello, courier person ne package deliver karne se mana kiya.",Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_09
HGL_0275,"Hello, courier person ne package deliver karne se mana kiya. Please jaldi resolve karo.",Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_09
HGL_0276,"Hello, courier person ne package deliver karne se mana kiya. Mujhe jaldi update chahiye.",Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_09
HGL_0277,"Please help, courier person ne package deliver karne se mana kiya.",Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_09
HGL_0278,"Please help, courier person ne package deliver karne se mana kiya. Please jaldi resolve karo.",Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_09
HGL_0279,"Please help, courier person ne package deliver karne se mana kiya. Mujhe jaldi update chahiye.",Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_09
HGL_0280,Mujhe help chahiye kyunki courier person ne package deliver karne se mana kiya.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_09
HGL_0281,Mujhe help chahiye kyunki courier person ne package deliver karne se mana kiya. Please jaldi resolve karo.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_09
HGL_0282,Mujhe help chahiye kyunki courier person ne package deliver karne se mana kiya. Mujhe jaldi update chahiye.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_09
HGL_0283,Ye urgent hai: courier person ne package deliver karne se mana kiya.,Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_09
